"Measurement" "Mean" "Subject" "Activity"
"fBodyAccJerk.bandsEnergy...1.8" -0.785224932190476 6 "WALKING"
"tBodyAccJerk.arCoeff...Y.1" -0.281851654034286 6 "WALKING"
"tBodyAccJerk.arCoeff...Y.2" 0.105160084322857 6 "WALKING"
"tBodyAccJerk.arCoeff...Y.3" 0.208755272571429 6 "WALKING"
"tBodyAccJerk.correlation...Y.Z" 0.3930869996 6 "WALKING"
"tBodyGyro.mean...X" 0.00128990455066667 6 "WALKING"
"tBodyGyro.mean...Y" -0.0871361829605714 6 "WALKING"
"tGravityAcc.arCoeff...X.4" 0.660371435619048 6 "WALKING"
"tGravityAcc.arCoeff...Y.1" -0.0303802022094286 6 "WALKING"
"tGravityAcc.arCoeff...Y.2" 0.0480001832752381 6 "WALKING"
"tGravityAcc.correlation...X.Z" 0.0286315455238095 6 "WALKING"
"tGravityAcc.correlation...Y.Z" 0.0734949049819048 6 "WALKING"
"tBodyAccJerk.mean...X" 0.0761043147717143 6 "WALKING"
"tBodyGyroJerk.correlation...Y.Z" -0.133658805037143 6 "WALKING"
"tBodyAccMag.mean.." -0.050010726972381 6 "WALKING"
"tBodyAccMag.std.." -0.241282790998095 6 "WALKING"
"tBodyAccMag.arCoeff..1" -0.10181751010381 6 "WALKING"
"tBodyAccMag.arCoeff..2" 0.0822077379330476 6 "WALKING"
"tBodyAccMag.arCoeff..3" 0.0583824891244762 6 "WALKING"
"tBodyAccJerk.min...Z" 0.335708596780952 6 "WALKING"
"tBodyAccJerk.iqr...X" -0.111027892702857 6 "WALKING"
"tBodyGyro.max...X" -0.310306373238095 6 "WALKING"
"tBodyGyro.min...Z" 0.257618728447619 6 "WALKING"
"tBodyGyro.arCoeff...Z.3" -0.195976783493333 6 "WALKING"
"tBodyGyroJerk.mean...X" -0.114592006541905 6 "WALKING"
"tBodyGyro.entropy...X" 0.151776844539105 6 "WALKING"
"tBodyGyro.arCoeff...X.3" 0.231727216191429 6 "WALKING"
"fBodyAcc.bandsEnergy...49.56" -0.943102306956522 7 "WALKING"
"fBodyAcc.bandsEnergy...57.64" -0.949575109391304 7 "WALKING"
"fBodyAcc.bandsEnergy...1.16" -0.815359904521739 7 "WALKING"
"fBodyAcc.bandsEnergy...25.48" -0.894659442347826 7 "WALKING"
"fBodyAcc.bandsEnergy...1.8.1" -0.683629162869565 7 "WALKING"
"fBodyAcc.bandsEnergy...9.16.1" -0.777899604869565 7 "WALKING"
"fBodyGyro.bandsEnergy...57.64" -0.981433210434783 7 "WALKING"
"fBodyGyro.bandsEnergy...1.16" -0.941880413217391 7 "WALKING"
"fBodyGyro.bandsEnergy...17.32" -0.885597141304348 7 "WALKING"
"fBodyGyro.bandsEnergy...1.8.1" -0.824189512521739 7 "WALKING"
"fBodyGyro.bandsEnergy...9.16.1" -0.968169870521739 7 "WALKING"
"fBodyGyro.bandsEnergy...17.24.1" -0.977624950434783 7 "WALKING"
"fBodyAcc.min...Z" -0.880137768 7 "WALKING"
"fBodyAcc.sma.." -0.280714923478261 7 "WALKING"
"fBodyAcc.energy...X" -0.81619598373913 7 "WALKING"
"fBodyAcc.iqr...Z" -0.655092566173913 7 "WALKING"
"fBodyAcc.entropy...X" 0.473281647217391 7 "WALKING"
"fBodyAcc.entropy...Y" 0.462328201826087 7 "WALKING"
"fBodyAccJerk.bandsEnergy...41.48.2" -0.946119417391304 7 "WALKING"
"fBodyAccJerk.bandsEnergy...49.56.2" -0.942700703913044 7 "WALKING"
"fBodyAccJerk.bandsEnergy...57.64.2" -0.979202857043478 7 "WALKING"
"fBodyAccJerk.bandsEnergy...1.24.2" -0.91807256426087 7 "WALKING"
"fBodyAccJerk.bandsEnergy...25.48.2" -0.962338021652174 7 "WALKING"
"fBodyGyro.mean...X" -0.560975282434783 7 "WALKING"
"fBodyAccJerk.bandsEnergy...33.40" -0.928236097652174 7 "WALKING"
"fBodyAccJerk.bandsEnergy...41.48" -0.894259722434783 7 "WALKING"
"fBodyAccJerk.bandsEnergy...49.56" -0.943007204608696 7 "WALKING"
"fBodyAccJerk.bandsEnergy...49.64" -0.940286707913043 7 "WALKING"
"fBodyAccJerk.bandsEnergy...1.24" -0.793868859913043 7 "WALKING"
"fBodyAccJerk.bandsEnergy...25.48" -0.877835248521739 7 "WALKING"
"fBodyAcc.kurtosis...Z" -0.260690287289565 7 "WALKING"
"fBodyAcc.bandsEnergy...17.24" -0.792739228173913 7 "WALKING"
"fBodyGyro.bandsEnergy...1.8" -0.958019638782609 7 "WALKING"
"fBodyGyro.bandsEnergy...25.32" -0.957830720347826 7 "WALKING"
"fBodyAcc.mad...Y" -0.143518371143391 7 "WALKING"
"fBodyAcc.max...Y" -0.398780298608696 7 "WALKING"
"fBodyAccJerk.bandsEnergy...1.24.1" -0.672305181304348 7 "WALKING"
"fBodyAccJerk.bandsEnergy...9.16.2" -0.944432053130435 7 "WALKING"
"fBodyAccJerk.kurtosis...Y" -0.770111162869565 7 "WALKING"
"fBodyAccJerk.bandsEnergy...1.8" -0.860875965652174 7 "WALKING"
"tBodyAccJerk.arCoeff...Y.1" -0.23814030806087 7 "WALKING"
"tBodyAccJerk.arCoeff...Y.2" 0.118789453733043 7 "WALKING"
"tBodyAccJerk.arCoeff...Y.3" 0.312021409487826 7 "WALKING"
"tBodyAccJerk.correlation...Y.Z" 0.273144050504348 7 "WALKING"
"tBodyGyro.mean...X" -0.04135234333 7 "WALKING"
"tBodyGyro.mean...Y" -0.066060805050087 7 "WALKING"
"tGravityAcc.arCoeff...X.4" 0.648480623478261 7 "WALKING"
"tGravityAcc.arCoeff...Y.1" -0.183067285068696 7 "WALKING"
"tGravityAcc.arCoeff...Y.2" 0.209109526111304 7 "WALKING"
"tGravityAcc.correlation...X.Z" -0.209001624616522 7 "WALKING"
"tGravityAcc.correlation...Y.Z" 0.0552967807478261 7 "WALKING"
"tBodyAccJerk.mean...X" 0.0799427912791304 7 "WALKING"
"tBodyGyroJerk.correlation...Y.Z" 0.0610775844671304 7 "WALKING"
"tBodyAccMag.mean.." -0.288121193217391 7 "WALKING"
"tBodyAccMag.std.." -0.474398443913043 7 "WALKING"
"tBodyAccMag.arCoeff..1" -0.0976219414163478 7 "WALKING"
"tBodyAccMag.arCoeff..2" 0.0493661006747826 7 "WALKING"
"tBodyAccMag.arCoeff..3" -0.07669878464 7 "WALKING"
"tBodyAccJerk.min...Z" 0.611573567826087 7 "WALKING"
"tBodyAccJerk.iqr...X" -0.406540625826087 7 "WALKING"
"tBodyGyro.max...X" -0.586270799478261 7 "WALKING"
"tBodyGyro.min...Z" 0.37740438573913 7 "WALKING"
"tBodyGyro.arCoeff...Z.3" -0.148384326861913 7 "WALKING"
"tBodyGyroJerk.mean...X" -0.094169064426087 7 "WALKING"
"tBodyGyro.entropy...X" 0.113397741135652 7 "WALKING"
"tBodyGyro.arCoeff...X.3" -0.0421588671878261 7 "WALKING"
"fBodyAcc.bandsEnergy...49.56" -0.901649772363636 8 "WALKING"
"fBodyAcc.bandsEnergy...57.64" -0.928256840454545 8 "WALKING"
"fBodyAcc.bandsEnergy...1.16" -0.758252976090909 8 "WALKING"
"fBodyAcc.bandsEnergy...25.48" -0.783719571454545 8 "WALKING"
"fBodyAcc.bandsEnergy...1.8.1" -0.327257392075455 8 "WALKING"
"fBodyAcc.bandsEnergy...9.16.1" -0.509397242581818 8 "WALKING"
"fBodyGyro.bandsEnergy...57.64" -0.938114057 8 "WALKING"
"fBodyGyro.bandsEnergy...1.16" -0.828026689909091 8 "WALKING"
"fBodyGyro.bandsEnergy...17.32" -0.828365096727273 8 "WALKING"
"fBodyGyro.bandsEnergy...1.8.1" -0.327816817041818 8 "WALKING"
"fBodyGyro.bandsEnergy...9.16.1" -0.862433665727273 8 "WALKING"
"fBodyGyro.bandsEnergy...17.24.1" -0.83077761 8 "WALKING"
"fBodyAcc.min...Z" -0.822634870090909 8 "WALKING"
"fBodyAcc.sma.." -0.0438588207755455 8 "WALKING"
"fBodyAcc.energy...X" -0.754005402090909 8 "WALKING"
"fBodyAcc.iqr...Z" -0.460580427363636 8 "WALKING"
"fBodyAcc.entropy...X" 0.529359821636364 8 "WALKING"
"fBodyAcc.entropy...Y" 0.547036861181818 8 "WALKING"
"fBodyAccJerk.bandsEnergy...41.48.2" -0.854449153 8 "WALKING"
"fBodyAccJerk.bandsEnergy...49.56.2" -0.838842219272727 8 "WALKING"
"fBodyAccJerk.bandsEnergy...57.64.2" -0.929001940636364 8 "WALKING"
"fBodyAccJerk.bandsEnergy...1.24.2" -0.760454421818182 8 "WALKING"
"fBodyAccJerk.bandsEnergy...25.48.2" -0.897904793636364 8 "WALKING"
"fBodyGyro.mean...X" -0.31620021417 8 "WALKING"
"fBodyAccJerk.bandsEnergy...33.40" -0.861789570272727 8 "WALKING"
"fBodyAccJerk.bandsEnergy...41.48" -0.830495542909091 8 "WALKING"
"fBodyAccJerk.bandsEnergy...49.56" -0.894045691454545 8 "WALKING"
"fBodyAccJerk.bandsEnergy...49.64" -0.890689744181818 8 "WALKING"
"fBodyAccJerk.bandsEnergy...1.24" -0.714768725363636 8 "WALKING"
"fBodyAccJerk.bandsEnergy...25.48" -0.744898566545454 8 "WALKING"
"fBodyAcc.kurtosis...Z" -0.478287991490909 8 "WALKING"
"fBodyAcc.bandsEnergy...17.24" -0.6907116394 8 "WALKING"
"fBodyGyro.bandsEnergy...1.8" -0.84747753 8 "WALKING"
"fBodyGyro.bandsEnergy...25.32" -0.901629477272727 8 "WALKING"
"fBodyAcc.mad...Y" 0.1535875099 8 "WALKING"
"fBodyAcc.max...Y" -0.0928992543272727 8 "WALKING"
"fBodyAccJerk.bandsEnergy...1.24.1" -0.444892431449091 8 "WALKING"
"fBodyAccJerk.bandsEnergy...9.16.2" -0.755353337 8 "WALKING"
"fBodyAccJerk.kurtosis...Y" -0.703843796545455 8 "WALKING"
"fBodyAccJerk.bandsEnergy...1.8" -0.800764015 8 "WALKING"
"tBodyAccJerk.arCoeff...Y.1" -0.285723495295455 8 "WALKING"
"tBodyAccJerk.arCoeff...Y.2" 0.121804933900182 8 "WALKING"
"tBodyAccJerk.arCoeff...Y.3" 0.0592498879272727 8 "WALKING"
"tBodyAccJerk.correlation...Y.Z" 0.0525542951601727 8 "WALKING"
"tBodyGyro.mean...X" -0.0127186185385455 8 "WALKING"
"tBodyGyro.mean...Y" -0.078858968984 8 "WALKING"
"tGravityAcc.arCoeff...X.4" 0.692508013818182 8 "WALKING"
"tGravityAcc.arCoeff...Y.1" -0.276594736381818 8 "WALKING"
"tGravityAcc.arCoeff...Y.2" 0.286577524172727 8 "WALKING"
"tGravityAcc.correlation...X.Z" 0.0852057281727273 8 "WALKING"
"tGravityAcc.correlation...Y.Z" -0.0939351173309091 8 "WALKING"
"tBodyAccJerk.mean...X" 0.0776679521579091 8 "WALKING"
"tBodyGyroJerk.correlation...Y.Z" 0.0833728776636364 8 "WALKING"
"tBodyAccMag.mean.." -0.0591850847770545 8 "WALKING"
"tBodyAccMag.std.." -0.267890745709091 8 "WALKING"
"tBodyAccMag.arCoeff..1" -0.1068459512613 8 "WALKING"
"tBodyAccMag.arCoeff..2" 0.0656371673211818 8 "WALKING"
"tBodyAccMag.arCoeff..3" 0.0293233934390909 8 "WALKING"
"tBodyAccJerk.min...Z" 0.483398123272727 8 "WALKING"
"tBodyAccJerk.iqr...X" -0.237376788194545 8 "WALKING"
"tBodyGyro.max...X" -0.393853303945455 8 "WALKING"
"tBodyGyro.min...Z" 0.0577851869363636 8 "WALKING"
"tBodyGyro.arCoeff...Z.3" 0.0657918590181818 8 "WALKING"
"tBodyGyroJerk.mean...X" -0.0908788026975182 8 "WALKING"
"tBodyGyro.entropy...X" 0.1685724031 8 "WALKING"
"tBodyGyro.arCoeff...X.3" 0.0687838501173636 8 "WALKING"
"fBodyAcc.bandsEnergy...49.56" -0.941729244642857 9 "WALKING"
"fBodyAcc.bandsEnergy...57.64" -0.955760654642857 9 "WALKING"
"fBodyAcc.bandsEnergy...1.16" -0.809847351339286 9 "WALKING"
"fBodyAcc.bandsEnergy...25.48" -0.880895927053571 9 "WALKING"
"fBodyAcc.bandsEnergy...1.8.1" -0.613998911964286 9 "WALKING"
"fBodyAcc.bandsEnergy...9.16.1" -0.600435009265179 9 "WALKING"
"fBodyGyro.bandsEnergy...57.64" -0.960312680357143 9 "WALKING"
"fBodyGyro.bandsEnergy...1.16" -0.851703097589286 9 "WALKING"
"fBodyGyro.bandsEnergy...17.32" -0.842918051160714 9 "WALKING"
"fBodyGyro.bandsEnergy...1.8.1" -0.822654888214286 9 "WALKING"
"fBodyGyro.bandsEnergy...9.16.1" -0.955380719910714 9 "WALKING"
"fBodyGyro.bandsEnergy...17.24.1" -0.92900381375 9 "WALKING"
"fBodyAcc.min...Z" -0.868383151785714 9 "WALKING"
"fBodyAcc.sma.." -0.222401346028571 9 "WALKING"
"fBodyAcc.energy...X" -0.814279295178571 9 "WALKING"
"fBodyAcc.iqr...Z" -0.565109169910714 9 "WALKING"
"fBodyAcc.entropy...X" 0.464613851607143 9 "WALKING"
"fBodyAcc.entropy...Y" 0.509639278571429 9 "WALKING"
"fBodyAccJerk.bandsEnergy...41.48.2" -0.9260204675 9 "WALKING"
"fBodyAccJerk.bandsEnergy...49.56.2" -0.905898445714286 9 "WALKING"
"fBodyAccJerk.bandsEnergy...57.64.2" -0.96307971 9 "WALKING"
"fBodyAccJerk.bandsEnergy...1.24.2" -0.844932383125 9 "WALKING"
"fBodyAccJerk.bandsEnergy...25.48.2" -0.958444365803571 9 "WALKING"
"fBodyGyro.mean...X" -0.364684644339286 9 "WALKING"
"fBodyAccJerk.bandsEnergy...33.40" -0.901725453125 9 "WALKING"
"fBodyAccJerk.bandsEnergy...41.48" -0.877330233928571 9 "WALKING"
"fBodyAccJerk.bandsEnergy...49.56" -0.935800788482143 9 "WALKING"
"fBodyAccJerk.bandsEnergy...49.64" -0.933196787946429 9 "WALKING"
"fBodyAccJerk.bandsEnergy...1.24" -0.823673159017857 9 "WALKING"
"fBodyAccJerk.bandsEnergy...25.48" -0.851269209732143 9 "WALKING"
"fBodyAcc.kurtosis...Z" -0.706625645714286 9 "WALKING"
"fBodyAcc.bandsEnergy...17.24" -0.843468466875 9 "WALKING"
"fBodyGyro.bandsEnergy...1.8" -0.892003398571429 9 "WALKING"
"fBodyGyro.bandsEnergy...25.32" -0.943819165 9 "WALKING"
"fBodyAcc.mad...Y" -0.0213241618080357 9 "WALKING"
"fBodyAcc.max...Y" -0.357577087107143 9 "WALKING"
"fBodyAccJerk.bandsEnergy...1.24.1" -0.605262695892857 9 "WALKING"
"fBodyAccJerk.bandsEnergy...9.16.2" -0.832473369285714 9 "WALKING"
"fBodyAccJerk.kurtosis...Y" -0.770838287767857 9 "WALKING"
"fBodyAccJerk.bandsEnergy...1.8" -0.862437593125 9 "WALKING"
"tBodyAccJerk.arCoeff...Y.1" -0.237164041801786 9 "WALKING"
"tBodyAccJerk.arCoeff...Y.2" 0.0814942686160714 9 "WALKING"
"tBodyAccJerk.arCoeff...Y.3" 0.173256427414911 9 "WALKING"
"tBodyAccJerk.correlation...Y.Z" 0.253745060595536 9 "WALKING"
"tBodyGyro.mean...X" -0.05498311274625 9 "WALKING"
"tBodyGyro.mean...Y" -0.0636253452975 9 "WALKING"
"tGravityAcc.arCoeff...X.4" 0.648217345625 9 "WALKING"
"tGravityAcc.arCoeff...Y.1" -0.236680071413393 9 "WALKING"
"tGravityAcc.arCoeff...Y.2" 0.251885248607143 9 "WALKING"
"tGravityAcc.correlation...X.Z" -0.0418015620267857 9 "WALKING"
"tGravityAcc.correlation...Y.Z" -0.0460687395026786 9 "WALKING"
"tBodyAccJerk.mean...X" 0.0811893567330357 9 "WALKING"
"tBodyGyroJerk.correlation...Y.Z" -0.12711972275625 9 "WALKING"
"tBodyAccMag.mean.." -0.245275363848214 9 "WALKING"
"tBodyAccMag.std.." -0.40527805875 9 "WALKING"
"tBodyAccMag.arCoeff..1" -0.128022704861875 9 "WALKING"
"tBodyAccMag.arCoeff..2" 0.101659340170625 9 "WALKING"
"tBodyAccMag.arCoeff..3" -0.0923808913970446 9 "WALKING"
"tBodyAccJerk.min...Z" 0.582211887946429 9 "WALKING"
"tBodyAccJerk.iqr...X" -0.420598778660714 9 "WALKING"
"tBodyGyro.max...X" -0.456815733125 9 "WALKING"
"tBodyGyro.min...Z" 0.385202306785714 9 "WALKING"
"tBodyGyro.arCoeff...Z.3" -0.230266285085714 9 "WALKING"
"tBodyGyroJerk.mean...X" -0.0698298983839286 9 "WALKING"
"tBodyGyro.entropy...X" 0.138184357535714 9 "WALKING"
"tBodyGyro.arCoeff...X.3" 0.191111263669643 9 "WALKING"
"fBodyAcc.bandsEnergy...49.56" -0.946393933921569 10 "WALKING"
"fBodyAcc.bandsEnergy...57.64" -0.951669502745098 10 "WALKING"
"fBodyAcc.bandsEnergy...1.16" -0.823175958823529 10 "WALKING"
"fBodyAcc.bandsEnergy...25.48" -0.89394416254902 10 "WALKING"
"fBodyAcc.bandsEnergy...1.8.1" -0.804467118823529 10 "WALKING"
"fBodyAcc.bandsEnergy...9.16.1" -0.834136194705882 10 "WALKING"
"fBodyGyro.bandsEnergy...57.64" -0.981416421960784 10 "WALKING"
"fBodyGyro.bandsEnergy...1.16" -0.940555621960784 10 "WALKING"
"fBodyGyro.bandsEnergy...17.32" -0.965516280980392 10 "WALKING"
"fBodyGyro.bandsEnergy...1.8.1" -0.91272842745098 10 "WALKING"
"fBodyGyro.bandsEnergy...9.16.1" -0.976889295686274 10 "WALKING"
"fBodyGyro.bandsEnergy...17.24.1" -0.969748360588235 10 "WALKING"
"fBodyAcc.min...Z" -0.804454474117647 10 "WALKING"
"fBodyAcc.sma.." -0.230118013921569 10 "WALKING"
"fBodyAcc.energy...X" -0.819720719803922 10 "WALKING"
"fBodyAcc.iqr...Z" -0.445373571960784 10 "WALKING"
"fBodyAcc.entropy...X" 0.470255663921569 10 "WALKING"
"fBodyAcc.entropy...Y" 0.383427235294118 10 "WALKING"
"fBodyAccJerk.bandsEnergy...41.48.2" -0.915808254313725 10 "WALKING"
"fBodyAccJerk.bandsEnergy...49.56.2" -0.878414887254902 10 "WALKING"
"fBodyAccJerk.bandsEnergy...57.64.2" -0.932290917647059 10 "WALKING"
"fBodyAccJerk.bandsEnergy...1.24.2" -0.726193992745098 10 "WALKING"
"fBodyAccJerk.bandsEnergy...25.48.2" -0.937902976862745 10 "WALKING"
"fBodyGyro.mean...X" -0.59574648627451 10 "WALKING"
"fBodyAccJerk.bandsEnergy...33.40" -0.927597339215686 10 "WALKING"
"fBodyAccJerk.bandsEnergy...41.48" -0.892691322156863 10 "WALKING"
"fBodyAccJerk.bandsEnergy...49.56" -0.951324089019608 10 "WALKING"
"fBodyAccJerk.bandsEnergy...49.64" -0.948698590980392 10 "WALKING"
"fBodyAccJerk.bandsEnergy...1.24" -0.792840187254902 10 "WALKING"
"fBodyAccJerk.bandsEnergy...25.48" -0.87754694254902 10 "WALKING"
"fBodyAcc.kurtosis...Z" -0.613356830392157 10 "WALKING"
"fBodyAcc.bandsEnergy...17.24" -0.741997083921569 10 "WALKING"
"fBodyGyro.bandsEnergy...1.8" -0.946844069019608 10 "WALKING"
"fBodyGyro.bandsEnergy...25.32" -0.978357688039216 10 "WALKING"
"fBodyAcc.mad...Y" -0.303793142352941 10 "WALKING"
"fBodyAcc.max...Y" -0.591470949607843 10 "WALKING"
"fBodyAccJerk.bandsEnergy...1.24.1" -0.815744531960784 10 "WALKING"
"fBodyAccJerk.bandsEnergy...9.16.2" -0.754082784313725 10 "WALKING"
"fBodyAccJerk.kurtosis...Y" -0.803241106470588 10 "WALKING"
"fBodyAccJerk.bandsEnergy...1.8" -0.87773465372549 10 "WALKING"
"tBodyAccJerk.arCoeff...Y.1" -0.319978872666667 10 "WALKING"
"tBodyAccJerk.arCoeff...Y.2" 0.249000435452941 10 "WALKING"
"tBodyAccJerk.arCoeff...Y.3" 0.0562568578313725 10 "WALKING"
"tBodyAccJerk.correlation...Y.Z" 0.0105580647058823 10 "WALKING"
"tBodyGyro.mean...X" -0.0151721912792157 10 "WALKING"
"tBodyGyro.mean...Y" -0.0695955689607843 10 "WALKING"
"tGravityAcc.arCoeff...X.4" 0.60556974372549 10 "WALKING"
"tGravityAcc.arCoeff...Y.1" -0.248056590211765 10 "WALKING"
"tGravityAcc.arCoeff...Y.2" 0.243046549296275 10 "WALKING"
"tGravityAcc.correlation...X.Z" 0.350611703313725 10 "WALKING"
"tGravityAcc.correlation...Y.Z" -0.0579062091176471 10 "WALKING"
"tBodyAccJerk.mean...X" 0.0770223771764706 10 "WALKING"
"tBodyGyroJerk.correlation...Y.Z" 0.0465538712490196 10 "WALKING"
"tBodyAccMag.mean.." -0.258766694117647 10 "WALKING"
"tBodyAccMag.std.." -0.47180926745098 10 "WALKING"
"tBodyAccMag.arCoeff..1" -0.120074825448235 10 "WALKING"
"tBodyAccMag.arCoeff..2" 0.124662725686275 10 "WALKING"
"tBodyAccMag.arCoeff..3" -0.0369763632254902 10 "WALKING"
"tBodyAccJerk.min...Z" 0.273037185372549 10 "WALKING"
"tBodyAccJerk.iqr...X" -0.282527143921569 10 "WALKING"
"tBodyGyro.max...X" -0.603474092745098 10 "WALKING"
"tBodyGyro.min...Z" 0.398906442352941 10 "WALKING"
"tBodyGyro.arCoeff...Z.3" -0.378532038705882 10 "WALKING"
"tBodyGyroJerk.mean...X" -0.110917348282353 10 "WALKING"
"tBodyGyro.entropy...X" 0.220010722007843 10 "WALKING"
"tBodyGyro.arCoeff...X.3" 0.129973210058824 10 "WALKING"
"fBodyAcc.bandsEnergy...49.56" -0.946503404098361 11 "WALKING"
"fBodyAcc.bandsEnergy...57.64" -0.951039784098361 11 "WALKING"
"fBodyAcc.bandsEnergy...1.16" -0.762722747213115 11 "WALKING"
"fBodyAcc.bandsEnergy...25.48" -0.910204852459016 11 "WALKING"
"fBodyAcc.bandsEnergy...1.8.1" -0.60636049704918 11 "WALKING"
"fBodyAcc.bandsEnergy...9.16.1" -0.767901462622951 11 "WALKING"
"fBodyGyro.bandsEnergy...57.64" -0.978438603934426 11 "WALKING"
"fBodyGyro.bandsEnergy...1.16" -0.872108250655738 11 "WALKING"
"fBodyGyro.bandsEnergy...17.32" -0.78656581442623 11 "WALKING"
"fBodyGyro.bandsEnergy...1.8.1" -0.87128534557377 11 "WALKING"
"fBodyGyro.bandsEnergy...9.16.1" -0.947514698360656 11 "WALKING"
"fBodyGyro.bandsEnergy...17.24.1" -0.895381619672131 11 "WALKING"
"fBodyAcc.min...Z" -0.879772283442623 11 "WALKING"
"fBodyAcc.sma.." -0.18110912904918 11 "WALKING"
"fBodyAcc.energy...X" -0.764602219508197 11 "WALKING"
"fBodyAcc.iqr...Z" -0.530807304754098 11 "WALKING"
"fBodyAcc.entropy...X" 0.445403255245902 11 "WALKING"
"fBodyAcc.entropy...Y" 0.522684195245902 11 "WALKING"
"fBodyAccJerk.bandsEnergy...41.48.2" -0.940614552786885 11 "WALKING"
"fBodyAccJerk.bandsEnergy...49.56.2" -0.906099968196721 11 "WALKING"
"fBodyAccJerk.bandsEnergy...57.64.2" -0.973670792295082 11 "WALKING"
"fBodyAccJerk.bandsEnergy...1.24.2" -0.804074850491803 11 "WALKING"
"fBodyAccJerk.bandsEnergy...25.48.2" -0.961582353770492 11 "WALKING"
"fBodyGyro.mean...X" -0.40771670852459 11 "WALKING"
"fBodyAccJerk.bandsEnergy...33.40" -0.932066580819672 11 "WALKING"
"fBodyAccJerk.bandsEnergy...41.48" -0.891269539344262 11 "WALKING"
"fBodyAccJerk.bandsEnergy...49.56" -0.949918107377049 11 "WALKING"
"fBodyAccJerk.bandsEnergy...49.64" -0.94849036295082 11 "WALKING"
"fBodyAccJerk.bandsEnergy...1.24" -0.753162093114754 11 "WALKING"
"fBodyAccJerk.bandsEnergy...25.48" -0.893911851803279 11 "WALKING"
"fBodyAcc.kurtosis...Z" -0.482539139098361 11 "WALKING"
"fBodyAcc.bandsEnergy...17.24" -0.721439840983607 11 "WALKING"
"fBodyGyro.bandsEnergy...1.8" -0.883553945409836 11 "WALKING"
"fBodyGyro.bandsEnergy...25.32" -0.915177611311475 11 "WALKING"
"fBodyAcc.mad...Y" -0.0114806927918033 11 "WALKING"
"fBodyAcc.max...Y" -0.314302779098361 11 "WALKING"
"fBodyAccJerk.bandsEnergy...1.24.1" -0.510995986885246 11 "WALKING"
"fBodyAccJerk.bandsEnergy...9.16.2" -0.818479673114754 11 "WALKING"
"fBodyAccJerk.kurtosis...Y" -0.562799012554098 11 "WALKING"
"fBodyAccJerk.bandsEnergy...1.8" -0.815354785409836 11 "WALKING"
"tBodyAccJerk.arCoeff...Y.1" -0.297306302639344 11 "WALKING"
"tBodyAccJerk.arCoeff...Y.2" 0.274301091033934 11 "WALKING"
"tBodyAccJerk.arCoeff...Y.3" 0.232534671796721 11 "WALKING"
"tBodyAccJerk.correlation...Y.Z" 0.0304379371934426 11 "WALKING"
"tBodyGyro.mean...X" -0.00922265519180328 11 "WALKING"
"tBodyGyro.mean...Y" -0.0839773343770492 11 "WALKING"
"tGravityAcc.arCoeff...X.4" 0.618979759672131 11 "WALKING"
"tGravityAcc.arCoeff...Y.1" -0.0858728622770492 11 "WALKING"
"tGravityAcc.arCoeff...Y.2" 0.0711237483557377 11 "WALKING"
"tGravityAcc.correlation...X.Z" 0.265011680063115 11 "WALKING"
"tGravityAcc.correlation...Y.Z" 0.0287191512573771 11 "WALKING"
"tBodyAccJerk.mean...X" 0.0773188580032787 11 "WALKING"
"tBodyGyroJerk.correlation...Y.Z" -0.158671703336066 11 "WALKING"
"tBodyAccMag.mean.." -0.151151487704918 11 "WALKING"
"tBodyAccMag.std.." -0.461837866885246 11 "WALKING"
"tBodyAccMag.arCoeff..1" -0.0488507548842623 11 "WALKING"
"tBodyAccMag.arCoeff..2" 0.037479603945082 11 "WALKING"
"tBodyAccMag.arCoeff..3" -0.019864180782623 11 "WALKING"
"tBodyAccJerk.min...Z" 0.437595562295082 11 "WALKING"
"tBodyAccJerk.iqr...X" -0.298287434245902 11 "WALKING"
"tBodyGyro.max...X" -0.503150499016393 11 "WALKING"
"tBodyGyro.min...Z" 0.364338529672131 11 "WALKING"
"tBodyGyro.arCoeff...Z.3" -0.477996152295082 11 "WALKING"
"tBodyGyroJerk.mean...X" -0.109959237927869 11 "WALKING"
"tBodyGyro.entropy...X" 0.177853871392131 11 "WALKING"
"tBodyGyro.arCoeff...X.3" -0.0244699090196721 11 "WALKING"
"fBodyAcc.bandsEnergy...49.56" -0.806763012692308 12 "WALKING"
"fBodyAcc.bandsEnergy...57.64" -0.884706973269231 12 "WALKING"
"fBodyAcc.bandsEnergy...1.16" -0.561570017307692 12 "WALKING"
"fBodyAcc.bandsEnergy...25.48" -0.45715092525 12 "WALKING"
"fBodyAcc.bandsEnergy...1.8.1" -0.507230841538462 12 "WALKING"
"fBodyAcc.bandsEnergy...9.16.1" -0.381753823019231 12 "WALKING"
"fBodyGyro.bandsEnergy...57.64" -0.782196223192308 12 "WALKING"
"fBodyGyro.bandsEnergy...1.16" -0.544771541332692 12 "WALKING"
"fBodyGyro.bandsEnergy...17.32" -0.505508108115385 12 "WALKING"
"fBodyGyro.bandsEnergy...1.8.1" -0.6298493425 12 "WALKING"
"fBodyGyro.bandsEnergy...9.16.1" -0.826468934038462 12 "WALKING"
"fBodyGyro.bandsEnergy...17.24.1" -0.808509387307692 12 "WALKING"
"fBodyAcc.min...Z" -0.77710143 12 "WALKING"
"fBodyAcc.sma.." 0.154114173576923 12 "WALKING"
"fBodyAcc.energy...X" -0.539618118269231 12 "WALKING"
